gene,LJP005_HA1E_24H_G13___HA1E___withaferin-a___10_0_um___24_h,LJP005_HA1E_24H_G14___HA1E___withaferin-a___3_33_um___24_h,LJP005_HA1E_24H_G15___HA1E___withaferin-a___1_11_um___24_h,LJP005_HA1E_24H_G16___HA1E___withaferin-a___0_37_um___24_h,LJP005_HA1E_24H_G17___HA1E___withaferin-a___0_12_um___24_h,LJP005_HA1E_24H_G18___HA1E___withaferin-a___0_04_um___24_h,LJP006_HA1E_24H_G13___HA1E___withaferin-a___10_0_um___24_h,LJP006_HA1E_24H_G14___HA1E___withaferin-a___3_33_um___24_h,LJP006_HA1E_24H_G15___HA1E___withaferin-a___1_11_um___24_h,LJP006_HA1E_24H_G16___HA1E___withaferin-a___0_37_um___24_h,LJP006_HA1E_24H_G17___HA1E___withaferin-a___0_12_um___24_h,LJP006_HA1E_24H_G18___HA1E___withaferin-a___0_04_um___24_h
TLL1,4.564541816711426,2.8197996616363525,0.3767174482345581,-0.34670957922935486,-0.0892803817987442,0.9187456965446472,8.470916748046875,3.848829746246338,-1.1370000839233398,-0.905454695224762,0.2808007597923279,0.027376919984817505
ZNF205,2.6681995391845703,1.7959836721420288,-0.504538893699646,-0.6471632122993469,-0.1882273554801941,0.14548341929912567,3.1923575401306152,1.6963012218475342,-0.3874500095844269,0.12222476303577423,0.013980284333229065,-0.2174999713897705
CNGA1,4.8788604736328125,2.504484176635742,0.5804069638252258,-0.36591190099716187,-0.4772559404373169,0.13407129049301147,7.644147872924805,3.0700392723083496,0.6687999963760376,-0.23201020061969757,-0.37115198373794556,-0.2484436333179474
RORC,3.7529850006103516,1.7992486953735352,0.5185052156448364,0.7444401979446411,-0.49972283840179443,0.48289239406585693,6.114062309265137,2.250107765197754,-0.015949994325637817,0.39881521463394165,-0.18757608532905579,-0.3064829409122467
IGSF6,3.4771087169647217,2.147739887237549,0.5335679650306702,0.9108321666717529,-0.6619386672973633,0.6859319806098938,6.751633167266846,2.5930991172790527,0.19464999437332153,-0.0014541149139404297,-0.7653440237045288,0.15210586786270142
SERPINB7,0.8365404605865479,1.1860178709030151,1.041155457496643,0.6470056772232056,-1.0010993480682373,0.9002671241760254,1.5317045450210571,0.36492738127708435,1.2976000308990479,0.8487610220909119,0.023664772510528564,-0.5243512392044067
GCG,4.58330774307251,3.0377206802368164,-0.009069979190826416,0.18301883339881897,0.5594853162765503,-0.009958639740943909,8.13210678100586,3.9008095264434814,-0.35054999589920044,-0.8554291725158691,-0.2445988655090332,-0.7605245113372803
ANGPTL7,-0.2588230073451996,-0.8192490339279175,0.04030600190162659,0.5582702159881592,0.2903667092323303,0.11249884963035583,0.8870099186897278,-1.0328688621520996,-1.3097999095916748,0.6418946981430054,-0.5313613414764404,0.12158344686031342
CYP26A1,3.2667486667633057,1.4153084754943848,1.1643729209899902,-0.2647465169429779,0.028403080999851227,0.18226514756679535,5.760024070739746,2.259152889251709,-0.4555000066757202,-0.06142880767583847,-0.2828637957572937,-0.04479961097240448
TRPC3,4.273186206817627,2.5795655250549316,0.8576177358627319,0.18727175891399384,0.344480037689209,1.3677375316619873,8.790048599243164,3.8193583488464355,-0.309749960899353,-1.081942081451416,0.032850220799446106,-0.05514202266931534
MLANA,0.45890167355537415,0.4291760325431824,-0.963479220867157,0.5231531262397766,-0.24025119841098785,0.7956259250640869,-0.2816721796989441,-0.2189188152551651,-0.7717499732971191,-0.47460609674453735,-0.6614413261413574,-0.16022253036499023
CDX1,4.216228485107422,2.2432761192321777,0.4322577714920044,0.09033852815628052,-0.41100478172302246,1.2031917572021484,6.790089130401611,2.5545945167541504,-0.7108500003814697,0.15327444672584534,-0.01628631353378296,-0.27359652519226074
HAS2,0.9317160844802856,-0.5980350375175476,1.3205097913742065,0.8431909084320068,0.6272154450416565,0.14064085483551025,1.2266926765441895,0.033526867628097534,0.48500001430511475,0.3414195477962494,-0.17031840980052948,0.5109880566596985
SPOCK3,4.721851348876953,3.21203875541687,0.7480061054229736,-0.6060866713523865,-0.05174699053168297,1.2226461172103882,7.6688737869262695,3.669567346572876,-0.9203499555587769,-0.7445511221885681,-0.007211059331893921,0.15209560096263885
B4GALNT1,4.921468734741211,2.4258532524108887,1.6510162353515625,0.17505112290382385,-0.09996022284030914,0.31906402111053467,8.1139678955078125,3.209597110748291,0.31904998421669006,0.36385923624038696,0.14544524252414703,0.21229350566864014
MPPED1,2.7624568939208984,2.3172404766082764,1.465954303741455,0.6312119960784912,-0.21857979893684387,0.7808369398117065,5.449841022491455,1.710899829864502,-0.16064999997615814,0.4675632417201996,-0.06946904957294464,-0.20684760808944702
S1PR4,1.1101107597351074,0.2604147791862488,0.19352778792381287,-0.4086010456085205,-0.07814227044582367,-0.04997023940086365,2.2015628814697266,0.17445896565914154,0.16885000467300415,-0.33940333127975464,-0.5955498218536377,0.9750905632972717
TCTN2,0.07006484270095825,1.1707351207733154,-0.02007158473134041,0.5300673246383667,-0.02682971954345703,0.0774635374546051,0.950166642665863,1.0701594352722168,-1.0089499950408936,-0.04705670475959778,-1.1800594329833984,0.4746462106704712
EPYC,1.819628119468689,1.0918186902999878,-0.0996209979057312,-0.5473752617835999,-0.005133241415023804,0.25323885679244995,3.0601367950439453,1.6673533916473389,-0.9620000123977661,-0.6678592562675476,0.13889646530151367,0.25786855816841125
LIN7A,2.0279622077941895,1.58746337890625,0.684664249420166,-0.024092230945825577,0.42697885632514954,-0.2823057472705841,3.6154603958129883,2.038161516189575,-0.1075499951839447,-0.8135543465614319,-0.7759146690368652,-0.09981431066989899
SEMG1,3.867318630218506,2.224754810333252,0.6202157735824585,-0.0196540430188179,-0.37836819887161255,1.3339283466339111,6.119748592376709,2.7025985717773438,-0.38930001854896545,-1.1194648742675781,-0.5820426940917969,-0.7251148223876953
RORB,4.7012786865234375,3.264862060546875,0.5114317536354065,0.528531551361084,0.07095301151275635,0.476256787776947,6.738299369812012,3.4925832748413086,0.049700021743774414,-0.9576444625854492,-0.048965901136398315,-0.17391729354858398
PDE1B,5.744380950927734,3.6367874145507812,1.1199851036071777,0.3055891990661621,-0.3568660020828247,-0.00922083854675293,8.045995712280273,4.180746555328369,0.7626000046730042,-0.0023128539323806763,-0.5848276019096375,-0.5251946449279785
PRMT1,-2.1948843002319336,-0.7096187472343445,-0.9537150263786316,-0.5043493509292603,0.019670356065034866,0.7459678649902344,-3.1393415927886963,0.5297378897666931,-0.34700000286102295,0.7916095852851868,0.2378426045179367,-0.13237501680850983
CELA2A,2.9937591552734375,1.4709911346435547,-0.499711811542511,-0.764877200126648,0.5757147073745728,0.9805418252944946,6.974245071411133,2.8400278091430664,-1.0150500535964966,-1.2839124202728271,-0.34855276346206665,-0.5225123167037964
ZNF365,2.3568100929260254,1.1491737365722656,0.5654605627059937,-1.446097731590271,-0.7781797051429749,1.443446397781372,4.029099464416504,1.1385513544082642,0.43084999918937683,-0.6922253370285034,0.09073637425899506,0.17465540766716003
DBH,3.2043955326080322,2.5662460327148438,0.6570144891738892,0.1103365570306778,-0.5552699565887451,0.8604304790496826,4.238595008850098,2.1966850757598877,-0.730400025844574,0.6765663623809814,-0.36060523986816406,-0.4168638586997986
TBCCD1,1.78617262840271,1.0186694860458374,0.7460750341415405,-0.206216961145401,0.680907130241394,-0.3325291574001312,1.7578397989273071,0.9754700064659119,-0.027199983596801758,0.13461202383041382,1.053519606590271,-0.21311798691749573
PPP2R4,-0.47723284363746643,-0.5240720510482788,-1.882704734802246,0.3840910792350769,-0.10064283758401871,-0.5424143075942993,-1.1022872924804688,0.0925692766904831,-0.9108999967575073,0.8772029876708984,0.14800246059894562,0.2236776053905487
NDRG2,0.49239540100097656,1.3550691604614258,-0.5774429440498352,-1.285454511642456,-0.8557903170585632,0.7726958990097046,1.8792953491210938,1.430038571357727,0.5028499960899353,0.046963438391685486,0.23874886333942413,0.5567904114723206
RHO,5.494744300842285,3.0117225646972656,-0.06778450310230255,-0.7010109424591064,0.27409806847572327,1.001727819442749,8.182344436645508,3.1793131828308105,-1.1047500371932983,-0.7288283109664917,-0.37095198035240173,0.33545830845832825
GABRA5,4.384041786193848,2.7217841148376465,0.9893342852592468,0.5371893048286438,-0.012164775282144547,0.46221601963043213,6.688789367675781,3.449826240539551,0.4312499761581421,-0.2987019121646881,-0.3950379490852356,-0.7566061019897461
DIO1,2.911644458770752,1.7655662298202515,0.08579728752374649,-0.10467877238988876,-0.8799964189529419,-0.1247146874666214,5.3164496421813965,2.647357940673828,-0.49720001220703125,0.3017888069152832,0.4414450526237488,-0.3912009000778198
WNT2B,5.110024452209473,2.78375506401062,1.3977848291397095,-0.1968197226524353,0.41254478693008423,0.49907419085502625,7.129101276397705,3.4871578216552734,-0.24324999749660492,-0.5963680744171143,0.1925007402896881,0.07659956812858582
MT1H,0.31560778617858887,1.0223402976989746,0.5416628122329712,0.92275238037109375,0.7278963327407837,-0.1257695108652115,1.2270983457565308,1.3602970838546753,1.271549940109253,0.6926507949829102,-0.08907058835029602,0.26579034328460693
BMX,4.308570861816406,1.9110697507858276,0.13107800483703613,-0.5745706558227539,1.4878382682800293,-0.1291106641292572,6.2235565185546875,2.11234712600708,-1.0931999683380127,-0.5591535568237305,-0.8621359467506409,-0.24644899368286133
ACSBG1,1.4486970901489258,-0.4580041766166687,-0.3484143316745758,0.18792501091957092,-0.1284283697605133,1.1206810474395752,2.689145565032959,0.1183941513299942,0.4816499948501587,0.8372477293014526,-0.40981417894363403,-0.02011983096599579
METTL13,-0.6679370403289795,-1.0687483549118042,1.0004498958587646,0.5099804401397705,0.6658758521080017,0.8748412132263184,-1.700577735900879,-1.8455381393432617,1.6672999858856201,0.8072763085365295,-0.2069447636604309,-0.09874366223812103
TLE3,-1.0892558097839355,-1.430435299873352,1.2262275218963623,1.1154801845550537,0.6460880637168884,-1.8334002494812012,-0.503885805606842,-1.490105390548706,-0.16085000336170197,-0.1497926265001297,-0.4139125347137451,-0.26293089985847473
MBTPS2,1.819673776626587,1.190369725227356,0.2140762060880661,0.2932204008102417,-0.5026405453681946,1.8940117359161377,1.7512989044189453,-0.196190744638443,0.2171499878168106,0.3203427195549011,0.4155704975128174,-0.33197540044784546
CSH1,3.7841813564300537,3.1531691551208496,1.634037733078003,-0.08715686947107315,0.1594056785106659,0.8145499229431152,6.689352989196777,3.384197235107422,0.9204500317573547,-0.28150564432144165,0.10447502136230469,0.19922944903373718
NOVA2,4.866921424865723,3.4421863555908203,0.7506755590438843,0.3791224956512451,0.01834840327501297,0.7479543685913086,7.236754417419434,2.92166805267334,0.07275000214576721,-0.5303319096565247,-0.4775436818599701,-0.5731086134910583
KIAA0125,-0.6687678098678589,-0.8595720529556274,0.4298754334449768,0.10996739566326141,0.573115885257721,0.31102561950683594,-1.2599985599517822,-2.1731276512145996,-0.486050009727478,0.19299927353858948,-0.07281724363565445,-0.2776479423046112
TRPM1,4.126492977142334,2.278964042663574,0.25413066148757935,0.44186609983444214,0.22806118428707123,1.2862932682037354,6.501896858215332,2.5996384620666504,-0.5615999698638916,-0.80352020263671875,-0.052832093089818954,-0.12369363754987717
LDB2,3.16678524017334,2.002708911895752,0.11357396841049194,-0.5360077023506165,-0.24164873361587524,-0.7783805131912231,3.959760904312134,2.6833457946777344,-0.11679999530315399,-0.19506186246871948,-0.4801992177963257,0.1819404810667038
PTK6,1.6487367153167725,1.6898105144500732,0.6378476619720459,-0.12110599875450134,0.23133385181427002,0.2781829237937927,1.969032645225525,1.1825491189956665,-0.43800002336502075,1.2719662189483643,0.5300032496452332,-0.10302482545375824
LRRC6,2.4347052574157715,2.18554949760437,0.42671769857406616,0.43206238746643066,-0.07388629019260406,-0.3624008893966675,3.9545156955718994,1.912585735321045,-0.5977500081062317,-0.5731312036514282,0.06125105917453766,0.30267760157585144
XPNPEP2,2.368227958679199,0.0036107301712036133,1.167797565460205,0.87848663330078125,0.03447037935256958,0.6211854219436646,4.4822893142700195,0.48268890380859375,0.5979999899864197,-0.09406821429729462,0.01866339147090912,0.1138865053653717
CD5,3.263495922088623,2.176421642303467,1.4838109016418457,0.7242043018341064,-0.3372649550437927,0.7830643653869629,6.132106781005859,2.0242199897766113,1.381850004196167,1.0261783599853516,-0.15896742045879364,0.24629390239715576
LAG3,2.0798730850219727,1.6877378225326538,0.4916422367095947,0.46056312322616577,-0.596392035484314,0.4448639154434204,4.228537559509277,1.4918737411499023,0.30879998207092285,-0.014979571104049683,-0.21383914351463318,-0.08896377682685852
CD36,1.1886329650878906,-0.06532096862792969,0.6936115026473999,0.6890227198600769,0.007945775985717773,0.45162510871887207,-0.25378891825675964,0.39114418625831604,0.49175000190734863,0.10150440037250519,0.12527602910995483,-0.43598124384880066
DLGAP1,4.791922569274902,3.255979061126709,1.3775261640548706,0.1317722201347351,0.43197673559188843,0.4923144280910492,7.8463134765625,4.477326393127441,0.09755000472068787,-0.7015518546104431,-0.3857535123825073,0.3267766833305359
FHIT,1.2849929332733154,0.3608413338661194,0.09231232851743698,0.1268148124217987,-0.4901352524757385,0.9610350131988525,2.537628173828125,0.6234458684921265,0.2337000072002411,-0.35223299264907837,-0.21288377046585083,0.2749711275100708
ITGA2B,0.27777335047721863,-0.3781716823577881,0.06627757102251053,0.25173982977867126,0.04906497150659561,-0.011006027460098267,1.2847530841827393,-0.18353590369224548,-0.2557999789714813,0.2130817472934723,-0.020679205656051636,-0.06303906440734863
HINFP,4.089083671569824,3.842179775238037,1.135495901107788,-0.17896884679794312,-0.20816606283187866,-0.5560375452041626,4.954953670501709,3.1129636764526367,1.0310499668121338,-0.5306431651115417,-0.6211491823196411,-0.3988094627857208
FMO3,3.1319327354431152,2.0687129497528076,0.07793046534061432,-0.419306218624115,-0.8400611877441406,0.24004416167736053,5.354558944702148,1.415698766708374,-0.9071999788284302,0.09488329291343689,0.19260968267917633,-0.4545624256134033
OCA2,1.962310552597046,1.0353171825408936,-0.6244283318519592,0.7524299621582031,-0.4870484173297882,1.4209519624710083,3.729421377182007,0.6068259477615356,-0.8614500164985657,0.5068856477737427,0.5731399655342102,-0.8102452158927917
MIS18BP1,-0.21086347103118896,-0.2704384922981262,-0.586779773235321,-0.7765528559684753,-0.004996269941329956,1.0180625915527344,1.0279195308685303,0.6419878005981445,-1.476449966430664,-0.07195490598678589,0.36681506037712097,-0.304214745759964
ETV1,3.7465097904205322,1.5168646574020386,0.2633882761001587,0.4360671639442444,-0.42585206031799316,0.36501261591911316,6.080418586730957,1.5004515647888184,0.39559999108314514,0.5351239442825317,-0.3063444495201111,-0.45110630989074707
INSM1,3.336195707321167,1.4493234157562256,0.02439543604850769,-0.1539827585220337,-1.1629791259765625,-0.06964501738548279,3.681812286376953,1.2107173204421997,-1.6082500219345093,-0.46773162484169006,-0.30261993408203125,-0.6463109850883484
CYP24A1,-0.6919436454772949,-1.0779848098754883,-0.13686610758304596,0.27684062719345093,-0.0780094712972641,-0.04817779362201691,0.8349535465240479,-0.7031106948852539,-0.024699999019503593,-0.20455054938793182,0.9787654876708984,-0.5325866937637329
UGT2B4,2.0195159912109375,2.216597080230713,1.6258509159088135,-0.10943298041820526,0.08522164076566696,-0.2994947135448456,4.147758483886719,1.5190844535827637,-0.9803999662399292,0.23386088013648987,0.31634312868118286,-0.27400699257850647
SUPT3H,2.88753604888916,1.9214684963226318,1.3785408735275269,-0.30004578828811646,-0.09317365288734436,-0.5795961022377014,3.157754898071289,2.365243911743164,-0.29190000891685486,0.30034196376800537,-0.5743855237960815,0.2956516146659851
ZSCAN12,3.4634881019592285,0.6935696601867676,-0.679370105266571,-0.5199128985404968,-0.17264364659786224,0.5392194986343384,3.835195541381836,1.706601619720459,-1.7978999614715576,-0.08301106095314026,0.3047196567058563,0.17833474278450012
CD70,0.06435917317867279,0.8658270835876465,-0.2323971539735794,0.5934438705444336,-0.12652108073234558,0.7880837321281433,1.8884491920471191,0.3942410945892334,0.6743000149726868,0.41518545150756836,-0.6295586228370667,-0.9895821809768677
PIP,-0.38506782054901123,0.629684567451477,0.6971755623817444,0.7881062030792236,0.558707594871521,-0.36766868829727173,-0.32761383056640625,0.2859286665916443,1.0302000045776367,0.8032419681549072,0.39060741662979126,-1.0103325843811035
SIX2,-0.09000633656978607,2.2326343059539795,0.4504109025001526,0.6604217290878296,-0.1077297180891037,0.16001290082931519,0.7830384373664856,1.073123574256897,1.1489500999450684,-0.37188684940338135,0.3789011836051941,0.587178647518158
AIM2,1.1893082857131958,1.4458088874816895,2.100935935974121,0.9457013607025146,0.12209733575582504,0.289559006690979,2.875514030456543,0.5976623296737671,1.2374500036239624,0.05900914594531059,-0.30266204476356506,-0.5628880262374878
CYP4F3,1.9066286087036133,0.147565558552742,1.5604274272918701,-0.2365092933177948,-0.7658057808876038,0.12397682666778564,2.6875600814819336,-0.05201190710067749,0.41544997692108154,0.46681925654411316,0.6013211011886597,0.14157509803771973
AMH,3.6519157886505127,1.7148895263671875,1.1173934936523438,0.6884034872055054,0.2787933349609375,0.5646452307701111,5.377631187438965,2.0340747833251953,-0.25474998354911804,-0.33092737197875977,0.29494142532348633,0.008629515767097473
CDH16,1.7438185214996338,0.35933682322502136,0.238250732421875,0.5665813684463501,0.2861754596233368,0.13828498125076294,4.041101455688477,1.8018991947174072,-0.017900004982948303,-0.5857830047607422,0.0044968873262405396,0.07388134300708771
RGS9,2.6088063716888428,1.1311544179916382,-0.25620633363723755,0.35553473234176636,-0.00744272768497467,0.2456817328929901,4.71978235244751,1.2962801456451416,-0.9186500310897827,-0.7517985105514526,0.046149298548698425,-0.30882665514945984
SIGLEC6,4.808195114135742,3.548208475112915,1.609411597251892,-0.07657086849212646,0.23895978927612305,0.4836335778236389,8.5859375,4.376094818115234,-0.24319998919963837,-0.4036482274532318,-0.2858628034591675,0.3995172381401062
GTF2A1,4.42797327041626,2.827939987182617,0.750410795211792,0.6459760665893555,-0.08840955793857574,0.6110855340957642,7.649730205535889,3.5096216201782227,-0.7702000141143799,-0.6518363356590271,-0.48913753032684326,-0.10284198075532913
MGAM,1.652653455734253,-0.07049062848091125,-0.2034463882446289,-0.5207759737968445,0.20203343033790588,-0.9813241362571716,1.7544963359832764,1.269628643989563,-2.0138001441955566,-1.277512550354004,-0.6926548480987549,-0.5721564292907715
CYTH3,1.3948676586151123,0.6273143291473389,-0.49494606256484985,-0.22964011132717133,-0.0781785324215889,1.0124274492263794,2.7498674392700195,0.2957407236099243,-0.1983499825000763,-0.42974212765693665,-0.00921526551246643,-0.8023505210876465
T,1.7056245803833008,0.8278815746307373,-0.2626224756240845,0.3665529787540436,-0.05786866694688797,0.6936150193214417,2.2074239253997803,0.6280570030212402,-0.28724998235702515,0.5301952958106995,-0.38797661662101746,0.5940748453140259
GABRR1,3.481119155883789,1.9811697006225586,1.3866219520568848,0.5549619197845459,0.18396241962909698,0.5720247626304626,6.793550968170166,2.822526693344116,-0.12060000747442245,-0.4840550720691681,0.18151947855949402,0.05589790642261505
RIBC2,3.879401683807373,1.8509646654129028,-0.24782158434391022,0.10911747813224792,-0.15589842200279236,0.3844901919364929,5.561607360839844,1.0242046117782593,-1.171449899673462,-0.6363714933395386,0.4787072539329529,0.013599418103694916
TRPC6,4.595073699951172,2.9908900260925293,0.6588651537895203,-0.4207589030265808,0.30172497034072876,0.6547253727912903,6.931859970092773,3.578861713409424,-0.5141500234603882,-0.47062960267066956,0.39887362718582153,-0.013665556907653809
SLC26A4,3.2656803131103516,2.270155429840088,1.03688383102417,0.475288063287735,-0.6079109311103821,-0.22581839561462402,5.267746925354004,2.997201919555664,0.3330000042915344,-0.4510534703731537,0.41926315426826477,-0.22429585456848145
RAB30,4.189996719360352,2.2937419414520264,0.36497461795806885,-0.22068455815315247,-0.04450620338320732,0.6193056106567383,4.650306701660156,1.983697533607483,-0.6552000045776367,0.3206898272037506,-0.15797185897827148,-0.1377551257610321
DPF1,3.054755210876465,1.9238996505737305,0.6296607851982117,0.28258153796195984,-0.4164038896560669,0.09345460683107376,5.752641677856445,2.2433133125305176,0.2069000005722046,-0.2519814968109131,-0.09537482261657715,-0.44314590096473694
CHRNA5,-0.5166347622871399,-0.2088415026664734,-0.7334276437759399,1.2471654415130615,-0.11417284607887268,0.5336835384368896,0.1673278510570526,-0.36786508560180664,-1.1218500137329102,0.5028754472732544,0.7096554636955261,-0.0404062420129776
GRIN2A,6.3823933601379395,3.4981789588928223,0.8435326814651489,0.6084707975387573,0.04669416695833206,1.5196025371551514,9.603029251098633,4.119872570037842,0.6675000190734863,0.2894681394100189,-0.7243518829345703,0.16495800018310547
SLC2A2,3.547147274017334,2.8003101348876953,1.2742152214050293,-0.14651578664779663,-0.09201379120349884,0.46746012568473816,5.929777145385742,1.9032626152038574,-1.2214000225067139,-0.7288497686386108,-0.10360272973775864,-0.3598128855228424
XIAP,5.382412910461426,2.9789414405822754,1.4315645694732666,-0.13083331286907196,-0.3327532708644867,1.4970892667770386,9.836222648620605,4.190641403198242,-0.34779998660087585,-0.3755742013454437,0.15522560477256775,-0.21247026324272156
MRAS,3.7803821563720703,2.0820634365081787,0.48190808296203613,0.5782570838928223,0.03491051122546196,1.2732264995574951,5.43693733215332,2.51387882232666,1.0296000242233276,-0.3098841905593872,-0.8985288739204407,0.23606854677200317
CYP4F12,2.6439335346221924,0.4666164219379425,1.4437689781188965,0.3311327397823334,-0.39168035984039307,0.4723067283630371,4.0353899002075195,0.32075822353363037,0.3183499872684479,0.3021424412727356,-0.5731691122055054,-0.06429582834243774
GLB1L,2.4956278800964355,1.05292809009552,-0.023555908352136612,0.09277001023292542,-0.5619930028915405,0.007166683673858643,2.755460262298584,0.6402572393417358,-0.6332499980926514,-0.304766982793808,-0.09705232083797455,-0.3114350736141205
KLKB1,3.311586856842041,1.4000132083892822,0.6345490217208862,-0.06389400362968445,-0.441869854927063,0.060548946261405945,4.962236404418945,1.4625918865203857,-1.6367499828338623,-0.17188459634780884,-0.6376441121101379,-0.4462108612060547
SMARCA2,-1.9710699319839478,-1.2292799949645996,0.037747740745544434,0.4364818334579468,0.2913610339164734,1.0940680503845215,-2.2897791862487793,-1.1831110715866089,1.1029999256134033,0.656733512878418,0.6137386560440063,-0.16262000799179077
SYCP2,-0.25538697838783264,0.20212134718894958,-0.6196795105934143,-1.1456282138824463,-0.05753590911626816,-1.1654033660888672,-0.820069432258606,-1.7508387565612793,-1.0651500225067139,0.29337191581726074,0.346896231174469,-0.5103448629379272
PPEF1,5.066781997680664,2.5609302520751953,0.9473508596420288,-0.3444127142429352,0.2191021889448166,0.8402177095413208,8.877791404724121,3.8436155319213867,-0.03120000660419464,-0.23717272281646729,0.15726497769355774,-0.23118813335895538
INSL4,1.4304356575012207,0.7758612036705017,0.8093559741973877,0.16856271028518677,-0.5767871737480164,1.5450241565704346,2.833313226699829,1.3274234533309937,1.0262500047683716,-0.04881963133811951,0.09984549880027771,-0.2040637731552124
NUP155,-0.1385490894317627,0.6337181329727173,1.0042442083358765,1.1316345930099487,0.46534034609794617,-0.02744702436029911,0.547772228717804,0.5885100364685059,0.6664999723434448,0.5651887059211731,0.2901884615421295,0.18514113128185272
TAC1,0.7769821286201477,0.4860531687736511,0.11189970374107361,-0.6826935410499573,-0.8663841485977173,0.11450406163930893,1.4589723348617554,1.112081527709961,0.06199999526143074,0.3265623450279236,0.3519361913204193,-0.024191617965698242
SETMAR,1.6260747909545898,0.5251860022544861,-0.4230249524116516,-0.7723836302757263,0.26085492968559265,-0.490847110748291,1.8483710289001465,0.39509785175323486,-0.052500009536743164,-0.6055458784103394,0.1277575045824051,0.7186126708984375
CLUL1,2.539368152618408,2.004667282104492,0.1421348750591278,-0.6431373357772827,-0.5685884356498718,1.1348040103912354,5.677446365356445,1.6496357917785645,0.5688499808311462,-0.5453943014144897,0.47193050384521484,0.023466140031814575
ZNF702P,4.755030632019043,3.031153678894043,0.5234509110450745,-0.17168018221855164,0.015150926075875759,0.9850998520851135,6.7938337326049805,4.094348907470703,0.14024999737739563,-0.861457884311676,-0.30399248003959656,0.10328883677721024
SIM2,0.29193300008773804,0.4208657741546631,0.12258515506982803,-0.31222525238990784,-0.28172194957733154,0.24010226130485535,-0.8128899335861206,0.39517879486083984,0.11360001564025879,0.1714382767677307,0.2720341980457306,0.13288597762584686
MIA,-1.1586480140686035,0.2934228181838989,-0.1672457754611969,0.2829361855983734,-0.1234254390001297,0.6222623586654663,-0.513572633266449,0.20032423734664917,-0.33059999346733093,0.27856701612472534,0.18817423284053802,1.4803099632263184
AKR1B10,1.3084492683410645,-0.4478146731853485,1.8463754653930664,1.3082494735717773,0.4263334274291992,0.2361864596605301,2.092475414276123,0.45172613859176636,1.2317500114440918,0.738497793674469,0.7226684093475342,0.09236261248588562
CSNK1A1,-3.428215265274048,-0.7450084090232849,0.9743996858596802,0.7267255187034607,0.08378526568412781,-0.37304064631462097,-4.6260833740234375,-1.0535516738891602,0.8947499990463257,0.030762530863285065,-0.41484692692756653,0.330760657787323
OPRL1,2.697483539581299,2.198662757873535,0.6910302639007568,0.6473227143287659,0.2690601944923401,0.8220705986022949,5.84516716003418,2.1662731170654297,-0.13824999332427979,-0.5141811370849609,-0.4639609158039093,-0.055141881108284
TNP1,4.298883438110352,1.5388177633285522,-0.4339107871055603,0.30945220589637756,0.16386167705059052,0.5664823055267334,6.206778526306152,1.3727962970733643,-1.3803000450134277,-0.0311429426074028,-0.1227714940905571,-0.7328033447265625
IL24,1.7899993658065796,1.4413394927978516,0.1952962726354599,-0.42004185914993286,-0.041429318487644196,0.10658052563667297,3.2308835983276367,2.3338756561279297,-1.040850043296814,1.457200050354004,0.02969837188720703,-1.0883204936981201
PSG11,5.74393892288208,2.8425729274749756,1.5987412929534912,0.8045210838317871,0.21380728483200073,0.826921820640564,8.782644271850586,4.08740758895874,1.0080499649047852,-0.2327127903699875,-0.22793376445770264,-0.006116267293691635
MAP4K4,-2.745110511779785,-1.897951602935791,1.1334835290908813,0.813389778137207,-0.3318844735622406,-0.2740330398082733,-3.6592020988464355,-2.0796191692352295,1.9790000915527344,1.185990333557129,0.17149487137794495,0.39387649297714233
ZNF85,3.9800591468811035,1.0493273735046387,0.1569657325744629,-0.95598602294921875,0.9661908149719238,0.722530722618103,4.557035446166992,0.9353184700012207,0.12120000272989273,0.5747623443603516,-0.19927194714546204,-0.3676643371582031
KCNQ3,4.779081344604492,2.0242843627929688,0.8514679074287415,0.7760061621665955,0.822959303855896,1.5004146099090576,7.428794860839844,2.103208065032959,0.27244997024536133,0.1486232727766037,-0.11836850643157959,-0.010456202551722527
PTP4A3,1.9588227272033691,0.9636998176574707,-0.8039129972457886,0.37723565101623535,-0.07896920293569565,-0.5695736408233643,2.523873805999756,1.3478447198867798,-1.0806000232696533,-1.3449833393096924,-0.5170660614967346,-0.34796640276908875
VIP,4.962015628814697,2.8496336936950684,0.4979739189147949,-0.6927704215049744,-0.2729525864124298,0.8123515248298645,8.377288818359375,3.4000916481018066,-0.2090499997138977,-0.5608004927635193,0.02078235149383545,-0.07782796770334244
NKX2-5,4.499201774597168,2.430363178253174,0.6276891231536865,0.3345092535018921,0.23752139508724213,0.8717965483665466,6.893780708312988,3.3141849040985107,0.5094500184059143,-0.12901221215724945,-0.12816232442855835,0.12238451838493347
ZKSCAN8,4.655881881713867,2.6415534019470215,0.672523021697998,-0.6688544154167175,-0.4695397615432739,0.8555955290794373,8.307756423950195,3.430866241455078,-0.3510499894618988,-0.32606640458106995,0.0026847124099731445,-0.7988651990890503
EFEMP2,-0.3896216154098511,-0.38232964277267456,-1.7233734130859375,-0.2548164129257202,0.061320312321186066,-0.2644474506378174,-1.9533926248550415,-0.9531520009040833,-1.249750018119812,-0.7503622770309448,-0.7810683250427246,-0.09324882924556732
